resident_id,resident_name,nric,phone_number,last_update_dt
rid_377,resident_name_377,F000377B,80000377,2021-04-01 16:59:10.248134
rid_378,resident_name_378,F000378X,90000378,2021-04-01 16:59:10.250238
rid_379,resident_name_379,F000379B,80000379,2021-04-01 16:59:10.252311
rid_380,resident_name_380,S000380Z,90000380,2021-04-01 16:59:10.254383
rid_381,resident_name_381,S000381T,80000381,2021-04-01 16:59:10.256570
rid_382,resident_name_382,F000382D,90000382,2021-04-01 16:59:10.258773
rid_383,resident_name_383,S000383B,80000383,2021-04-01 16:59:10.260869
rid_384,resident_name_384,S000384A,90000384,2021-04-01 16:59:10.262980
rid_385,resident_name_385,F000385U,80000385,2021-04-01 16:59:10.265060
rid_386,resident_name_386,S000386C,80000386,2021-04-01 16:59:10.267125
rid_387,resident_name_387,S000387F,80000387,2021-04-01 16:59:10.269316
rid_388,resident_name_388,F000388C,90000388,2021-04-01 16:59:10.271389
rid_389,resident_name_389,S000389O,90000389,2021-04-01 16:59:10.273454
rid_390,resident_name_390,S000390J,80000390,2021-04-01 16:59:10.275595
rid_391,resident_name_391,F000391P,90000391,2021-04-01 16:59:10.277659
rid_392,resident_name_392,S000392P,80000392,2021-04-01 16:59:10.279723
rid_393,resident_name_393,F000393O,90000393,2021-04-01 16:59:10.281870
rid_394,resident_name_394,S000394N,90000394,2021-04-01 16:59:10.283955
rid_395,resident_name_395,F000395M,90000395,2021-04-01 16:59:10.286107
rid_396,resident_name_396,F000396Y,80000396,2021-04-01 16:59:10.288182
rid_397,resident_name_397,F000397W,90000397,2021-04-01 16:59:10.290247
rid_398,resident_name_398,S000398E,80000398,2021-04-01 16:59:10.292552
rid_399,resident_name_399,S000399X,80000399,2021-04-01 16:59:10.294714
rid_400,resident_name_400,S000400M,90000400,2021-04-01 16:59:10.296805
rid_401,resident_name_401,S000401U,90000401,2021-04-01 16:59:10.298924
rid_402,resident_name_402,S000402V,90000402,2021-04-01 16:59:10.301043
rid_403,resident_name_403,S000403I,90000403,2021-04-01 16:59:10.303150
rid_404,resident_name_404,S000404J,90000404,2021-04-01 16:59:10.305268
rid_405,resident_name_405,F000405I,90000405,2021-04-01 16:59:10.307355
rid_406,resident_name_406,F000406S,90000406,2021-04-01 16:59:10.309434
rid_407,resident_name_407,F000407S,90000407,2021-04-01 16:59:10.311569
rid_408,resident_name_408,F000408X,80000408,2021-04-01 16:59:10.313658
rid_409,resident_name_409,S000409K,80000409,2021-04-01 16:59:10.315734
rid_410,resident_name_410,S000410E,90000410,2021-04-01 16:59:10.317882
rid_411,resident_name_411,F000411J,90000411,2021-04-01 16:59:10.319960
rid_412,resident_name_412,S000412H,90000412,2021-04-01 16:59:10.322066
rid_413,resident_name_413,F000413S,90000413,2021-04-01 16:59:10.324221
rid_414,resident_name_414,F000414F,90000414,2021-04-01 16:59:10.326382
rid_415,resident_name_415,F000415B,80000415,2021-04-01 16:59:10.328482
rid_416,resident_name_416,F000416N,90000416,2021-04-01 16:59:10.330644
rid_417,resident_name_417,F000417R,80000417,2021-04-01 16:59:10.332731
rid_418,resident_name_418,F000418Z,80000418,2021-04-01 16:59:10.334813
rid_419,resident_name_419,F000419J,90000419,2021-04-01 16:59:10.337081
rid_420,resident_name_420,F000420P,80000420,2021-04-01 16:59:10.339181
rid_421,resident_name_421,S000421Z,80000421,2021-04-01 16:59:10.341362
rid_422,resident_name_422,F000422S,90000422,2021-04-01 16:59:10.343466
rid_423,resident_name_423,S000423H,80000423,2021-04-01 16:59:10.345677
rid_424,resident_name_424,F000424C,90000424,2021-04-01 16:59:10.347820
rid_425,resident_name_425,S000425K,80000425,2021-04-01 16:59:10.349913
rid_426,resident_name_426,F000426F,90000426,2021-04-01 16:59:10.352018
rid_427,resident_name_427,S000427P,80000427,2021-04-01 16:59:10.354152
rid_428,resident_name_428,S000428P,90000428,2021-04-01 16:59:10.356248
rid_429,resident_name_429,F000429R,80000429,2021-04-01 16:59:10.358338
rid_430,resident_name_430,S000430W,90000430,2021-04-01 16:59:10.360498
rid_431,resident_name_431,S000431T,80000431,2021-04-01 16:59:10.362618
rid_432,resident_name_432,F000432P,80000432,2021-04-01 16:59:10.364793
rid_433,resident_name_433,F000433I,80000433,2021-04-01 16:59:10.367091
rid_434,resident_name_434,S000434Y,80000434,2021-04-01 16:59:10.369168
rid_435,resident_name_435,S000435O,90000435,2021-04-01 16:59:10.371474
rid_436,resident_name_436,F000436L,80000436,2021-04-01 16:59:10.373556
rid_437,resident_name_437,F000437J,90000437,2021-04-01 16:59:10.375627
rid_438,resident_name_438,F000438S,90000438,2021-04-01 16:59:10.377737
rid_439,resident_name_439,S000439Y,80000439,2021-04-01 16:59:10.379802
rid_440,resident_name_440,F000440F,80000440,2021-04-01 16:59:10.381938
rid_441,resident_name_441,S000441Z,80000441,2021-04-01 16:59:10.384072
rid_442,resident_name_442,F000442Y,90000442,2021-04-01 16:59:10.386155
rid_443,resident_name_443,F000443D,90000443,2021-04-01 16:59:10.388226
rid_444,resident_name_444,S000444X,80000444,2021-04-01 16:59:10.390440
rid_445,resident_name_445,F000445D,80000445,2021-04-01 16:59:10.392530
rid_446,resident_name_446,F000446O,90000446,2021-04-01 16:59:10.394707
rid_447,resident_name_447,S000447P,90000447,2021-04-01 16:59:10.397318
rid_448,resident_name_448,S000448O,90000448,2021-04-01 16:59:10.399644
rid_449,resident_name_449,F000449K,80000449,2021-04-01 16:59:10.401899
rid_450,resident_name_450,S000450I,90000450,2021-04-01 16:59:10.404039
rid_451,resident_name_451,S000451I,90000451,2021-04-01 16:59:10.406115
rid_452,resident_name_452,S000452E,80000452,2021-04-01 16:59:10.408182
rid_453,resident_name_453,F000453X,80000453,2021-04-01 16:59:10.410310
rid_454,resident_name_454,F000454J,90000454,2021-04-01 16:59:10.412381
rid_455,resident_name_455,S000455I,90000455,2021-04-01 16:59:10.414532
rid_456,resident_name_456,S000456T,80000456,2021-04-01 16:59:10.416652
rid_457,resident_name_457,S000457A,90000457,2021-04-01 16:59:10.418725
rid_458,resident_name_458,F000458H,90000458,2021-04-01 16:59:10.420899
rid_459,resident_name_459,S000459W,80000459,2021-04-01 16:59:10.422978
rid_460,resident_name_460,S000460W,80000460,2021-04-01 16:59:10.425123
rid_461,resident_name_461,S000461Y,90000461,2021-04-01 16:59:10.427252
rid_462,resident_name_462,F000462G,80000462,2021-04-01 16:59:10.429329
rid_463,resident_name_463,S000463B,90000463,2021-04-01 16:59:10.431400
rid_464,resident_name_464,F000464N,80000464,2021-04-01 16:59:10.433638
rid_465,resident_name_465,S000465R,80000465,2021-04-01 16:59:10.435746
rid_466,resident_name_466,F000466G,90000466,2021-04-01 16:59:10.437819
rid_467,resident_name_467,F000467H,90000467,2021-04-01 16:59:10.439943
rid_468,resident_name_468,F000468U,80000468,2021-04-01 16:59:10.442015
rid_469,resident_name_469,F000469O,80000469,2021-04-01 16:59:10.444088
rid_470,resident_name_470,S000470V,90000470,2021-04-01 16:59:10.446254
rid_471,resident_name_471,S000471B,80000471,2021-04-01 16:59:10.448331
rid_472,resident_name_472,S000472H,80000472,2021-04-01 16:59:10.450401
rid_473,resident_name_473,F000473H,80000473,2021-04-01 16:59:10.452540
rid_474,resident_name_474,F000474O,80000474,2021-04-01 16:59:10.454605
rid_475,resident_name_475,F000475I,80000475,2021-04-01 16:59:10.456671
rid_476,resident_name_476,F000476X,80000476,2021-04-01 16:59:10.458882
rid_477,resident_name_477,S000477F,80000477,2021-04-01 16:59:10.460965
rid_478,resident_name_478,F000478O,90000478,2021-04-01 16:59:10.463035
rid_479,resident_name_479,S000479L,80000479,2021-04-01 16:59:10.465180
rid_480,resident_name_480,S000480Q,90000480,2021-04-01 16:59:10.467250
rid_481,resident_name_481,S000481F,80000481,2021-04-01 16:59:10.469435
rid_482,resident_name_482,S000482O,80000482,2021-04-01 16:59:10.471569
rid_483,resident_name_483,S000483X,80000483,2021-04-01 16:59:10.473647
rid_484,resident_name_484,F000484T,90000484,2021-04-01 16:59:10.475834
rid_485,resident_name_485,F000485E,90000485,2021-04-01 16:59:10.477913
rid_486,resident_name_486,F000486Z,80000486,2021-04-01 16:59:10.480032
rid_487,resident_name_487,F000487X,90000487,2021-04-01 16:59:10.482185
rid_488,resident_name_488,S000488V,80000488,2021-04-01 16:59:10.484261
rid_489,resident_name_489,F000489V,90000489,2021-04-01 16:59:10.486335
rid_490,resident_name_490,F000490R,80000490,2021-04-01 16:59:10.488483
rid_491,resident_name_491,F000491M,80000491,2021-04-01 16:59:10.490545
rid_492,resident_name_492,S000492Z,80000492,2021-04-01 16:59:10.492615
rid_493,resident_name_493,F000493E,80000493,2021-04-01 16:59:10.494753
rid_494,resident_name_494,S000494E,80000494,2021-04-01 16:59:10.496821
rid_495,resident_name_495,F000495U,80000495,2021-04-01 16:59:10.498881
rid_496,resident_name_496,F000496F,90000496,2021-04-01 16:59:10.501136
rid_497,resident_name_497,F000497M,80000497,2021-04-01 16:59:10.503299
rid_498,resident_name_498,S000498Z,80000498,2021-04-01 16:59:10.505401
rid_499,resident_name_499,S000499R,90000499,2021-04-01 16:59:10.507543
rid_500,resident_name_500,F000500F,90000500,2021-04-01 16:59:10.509608
rid_501,resident_name_501,F000501S,80000501,2021-04-01 16:59:10.511671
rid_502,resident_name_502,F000502L,90000502,2021-04-01 16:59:10.513829
rid_503,resident_name_503,F000503S,90000503,2021-04-01 16:59:10.515907
rid_504,resident_name_504,F000504W,80000504,2021-04-01 16:59:10.517981
rid_505,resident_name_505,S000505D,90000505,2021-04-01 16:59:10.520087
rid_506,resident_name_506,F000506B,80000506,2021-04-01 16:59:10.522196
rid_507,resident_name_507,S000507S,90000507,2021-04-01 16:59:10.524263
rid_508,resident_name_508,F000508T,90000508,2021-04-01 16:59:10.526418
rid_509,resident_name_509,S000509R,90000509,2021-04-01 16:59:10.528492
rid_510,resident_name_510,F000510F,80000510,2021-04-01 16:59:10.530568
rid_511,resident_name_511,F000511Z,80000511,2021-04-01 16:59:10.532667
rid_512,resident_name_512,F000512V,90000512,2021-04-01 16:59:10.534727
rid_513,resident_name_513,S000513V,90000513,2021-04-01 16:59:10.536815
rid_514,resident_name_514,S000514Y,90000514,2021-04-01 16:59:10.538987
rid_515,resident_name_515,F000515N,80000515,2021-04-01 16:59:10.541058
rid_516,resident_name_516,F000516S,80000516,2021-04-01 16:59:10.543126
rid_517,resident_name_517,S000517J,90000517,2021-04-01 16:59:10.545283
rid_518,resident_name_518,S000518Q,80000518,2021-04-01 16:59:10.547343
rid_519,resident_name_519,S000519H,90000519,2021-04-01 16:59:10.549439
rid_520,resident_name_520,S000520J,80000520,2021-04-01 16:59:10.551675
rid_521,resident_name_521,F000521H,80000521,2021-04-01 16:59:10.553739
rid_522,resident_name_522,S000522I,90000522,2021-04-01 16:59:10.555800
rid_523,resident_name_523,S000523U,90000523,2021-04-01 16:59:10.557922
rid_524,resident_name_524,S000524O,80000524,2021-04-01 16:59:10.559979
rid_525,resident_name_525,F000525Q,90000525,2021-04-01 16:59:10.562031
rid_526,resident_name_526,S000526Y,80000526,2021-04-01 16:59:10.564124
rid_527,resident_name_527,S000527I,80000527,2021-04-01 16:59:10.566189
rid_528,resident_name_528,F000528W,80000528,2021-04-01 16:59:10.568244
rid_529,resident_name_529,S000529N,80000529,2021-04-01 16:59:10.570332
rid_530,resident_name_530,F000530B,90000530,2021-04-01 16:59:10.572550
rid_531,resident_name_531,S000531C,80000531,2021-04-01 16:59:10.574608
rid_532,resident_name_532,F000532D,80000532,2021-04-01 16:59:10.576741
rid_533,resident_name_533,S000533S,90000533,2021-04-01 16:59:10.578796
rid_534,resident_name_534,F000534Q,90000534,2021-04-01 16:59:10.580845
rid_535,resident_name_535,S000535J,90000535,2021-04-01 16:59:10.582940
rid_536,resident_name_536,F000536W,90000536,2021-04-01 16:59:10.585002
rid_537,resident_name_537,S000537J,90000537,2021-04-01 16:59:10.587065
rid_538,resident_name_538,S000538F,80000538,2021-04-01 16:59:10.589200
rid_539,resident_name_539,F000539K,80000539,2021-04-01 16:59:10.591263
rid_540,resident_name_540,F000540I,80000540,2021-04-01 16:59:10.593312
rid_541,resident_name_541,F000541C,80000541,2021-04-01 16:59:10.595515
rid_542,resident_name_542,S000542V,90000542,2021-04-01 16:59:10.597591
rid_543,resident_name_543,F000543K,80000543,2021-04-01 16:59:10.599647
rid_544,resident_name_544,S000544W,80000544,2021-04-01 16:59:10.601781
rid_545,resident_name_545,S000545R,80000545,2021-04-01 16:59:10.603837
rid_546,resident_name_546,S000546X,80000546,2021-04-01 16:59:10.605960
rid_547,resident_name_547,F000547T,80000547,2021-04-01 16:59:10.608140
rid_548,resident_name_548,S000548C,80000548,2021-04-01 16:59:10.610209
rid_549,resident_name_549,S000549R,80000549,2021-04-01 16:59:10.612394
rid_550,resident_name_550,F000550S,90000550,2021-04-01 16:59:10.614462
rid_551,resident_name_551,F000551A,90000551,2021-04-01 16:59:10.616528
rid_552,resident_name_552,F000552Z,90000552,2021-04-01 16:59:10.618737
rid_553,resident_name_553,F000553K,80000553,2021-04-01 16:59:10.620867
rid_554,resident_name_554,F000554B,80000554,2021-04-01 16:59:10.622929
rid_555,resident_name_555,S000555I,90000555,2021-04-01 16:59:10.625055
rid_556,resident_name_556,F000556K,80000556,2021-04-01 16:59:10.627116
rid_557,resident_name_557,S000557Q,80000557,2021-04-01 16:59:10.629170
rid_558,resident_name_558,F000558J,90000558,2021-04-01 16:59:10.631468
rid_559,resident_name_559,S000559G,80000559,2021-04-01 16:59:10.633532
rid_560,resident_name_560,S000560J,90000560,2021-04-01 16:59:10.635588
rid_561,resident_name_561,F000561N,80000561,2021-04-01 16:59:10.637684
rid_562,resident_name_562,S000562S,90000562,2021-04-01 16:59:10.639740
rid_563,resident_name_563,F000563N,80000563,2021-04-01 16:59:10.641929
rid_564,resident_name_564,F000564P,80000564,2021-04-01 16:59:10.644069
rid_565,resident_name_565,F000565P,80000565,2021-04-01 16:59:10.646132
rid_566,resident_name_566,S000566P,90000566,2021-04-01 16:59:10.648187
rid_567,resident_name_567,F000567H,80000567,2021-04-01 16:59:10.650328
rid_568,resident_name_568,F000568I,80000568,2021-04-01 16:59:10.652430
rid_569,resident_name_569,F000569G,80000569,2021-04-01 16:59:10.654490
rid_570,resident_name_570,F000570D,80000570,2021-04-01 16:59:10.656662
rid_571,resident_name_571,S000571O,90000571,2021-04-01 16:59:10.658718
rid_572,resident_name_572,F000572G,80000572,2021-04-01 16:59:10.660775
rid_573,resident_name_573,F000573D,90000573,2021-04-01 16:59:10.662928
rid_574,resident_name_574,S000574I,90000574,2021-04-01 16:59:10.664979
rid_575,resident_name_575,S000575L,80000575,2021-04-01 16:59:10.667269
rid_576,resident_name_576,S000576P,80000576,2021-04-01 16:59:10.669327
rid_577,resident_name_577,S000577V,90000577,2021-04-01 16:59:10.671424
rid_578,resident_name_578,S000578E,90000578,2021-04-01 16:59:10.673549
rid_579,resident_name_579,F000579H,90000579,2021-04-01 16:59:10.675609
rid_580,resident_name_580,F000580A,80000580,2021-04-01 16:59:10.677946
rid_581,resident_name_581,F000581B,80000581,2021-04-01 16:59:10.680445
rid_582,resident_name_582,F000582C,80000582,2021-04-01 16:59:10.682721
rid_583,resident_name_583,F000583D,80000583,2021-04-01 16:59:10.684813
rid_584,resident_name_584,F000584F,80000584,2021-04-01 16:59:10.686930
rid_585,resident_name_585,F000585I,90000585,2021-04-01 16:59:10.688987
rid_586,resident_name_586,F000586M,90000586,2021-04-01 16:59:10.691035
rid_587,resident_name_587,F000587J,90000587,2021-04-01 16:59:10.693127
rid_588,resident_name_588,F000588E,90000588,2021-04-01 16:59:10.695186
rid_589,resident_name_589,S000589E,90000589,2021-04-01 16:59:10.697387
rid_590,resident_name_590,F000590D,90000590,2021-04-01 16:59:10.699489
rid_591,resident_name_591,S000591O,80000591,2021-04-01 16:59:10.701555
rid_592,resident_name_592,S000592T,80000592,2021-04-01 16:59:10.703609
rid_593,resident_name_593,S000593R,90000593,2021-04-01 16:59:10.705750
rid_594,resident_name_594,F000594V,90000594,2021-04-01 16:59:10.707813
rid_595,resident_name_595,F000595U,90000595,2021-04-01 16:59:10.709864
rid_596,resident_name_596,F000596T,80000596,2021-04-01 16:59:10.712050
rid_597,resident_name_597,F000597L,90000597,2021-04-01 16:59:10.714120
rid_598,resident_name_598,S000598K,90000598,2021-04-01 16:59:10.716262
rid_599,resident_name_599,F000599O,90000599,2021-04-01 16:59:10.718323
rid_600,resident_name_600,F000600A,90000600,2021-04-01 16:59:10.720384
rid_601,resident_name_601,S000601E,90000601,2021-04-01 16:59:10.722562
rid_602,resident_name_602,S000602B,80000602,2021-04-01 16:59:10.724632
rid_603,resident_name_603,F000603J,90000603,2021-04-01 16:59:10.726692
rid_604,resident_name_604,S000604Z,90000604,2021-04-01 16:59:10.728823
rid_605,resident_name_605,S000605X,80000605,2021-04-01 16:59:10.730891
rid_606,resident_name_606,S000606X,90000606,2021-04-01 16:59:10.732950
rid_607,resident_name_607,F000607U,80000607,2021-04-01 16:59:10.735054
rid_608,resident_name_608,S000608W,80000608,2021-04-01 16:59:10.737160
rid_609,resident_name_609,F000609L,90000609,2021-04-01 16:59:10.739221
rid_610,resident_name_610,S000610Z,80000610,2021-04-01 16:59:10.741337
rid_611,resident_name_611,F000611H,80000611,2021-04-01 16:59:10.743430
rid_612,resident_name_612,F000612O,90000612,2021-04-01 16:59:10.745494
rid_613,resident_name_613,F000613Y,90000613,2021-04-01 16:59:10.747715
rid_614,resident_name_614,S000614X,80000614,2021-04-01 16:59:10.749833
rid_615,resident_name_615,S000615R,90000615,2021-04-01 16:59:10.751895
rid_616,resident_name_616,S000616M,90000616,2021-04-01 16:59:10.754113
rid_617,resident_name_617,S000617H,80000617,2021-04-01 16:59:10.756189
rid_618,resident_name_618,S000618Q,90000618,2021-04-01 16:59:10.758242
rid_619,resident_name_619,S000619K,90000619,2021-04-01 16:59:10.760355
rid_620,resident_name_620,F000620M,80000620,2021-04-01 16:59:10.762423
rid_621,resident_name_621,S000621O,90000621,2021-04-01 16:59:10.764486
rid_622,resident_name_622,S000622S,80000622,2021-04-01 16:59:10.766721
rid_623,resident_name_623,S000623V,80000623,2021-04-01 16:59:10.768793
rid_624,resident_name_624,F000624U,90000624,2021-04-01 16:59:10.770982
rid_625,resident_name_625,F000625B,80000625,2021-04-01 16:59:10.773074
rid_626,resident_name_626,S000626D,80000626,2021-04-01 16:59:10.775141
rid_627,resident_name_627,S000627H,90000627,2021-04-01 16:59:10.777252
rid_628,resident_name_628,F000628E,80000628,2021-04-01 16:59:10.779325
rid_629,resident_name_629,F000629T,80000629,2021-04-01 16:59:10.781387
rid_630,resident_name_630,S000630A,80000630,2021-04-01 16:59:10.783585
rid_631,resident_name_631,F000631M,90000631,2021-04-01 16:59:10.785664
rid_632,resident_name_632,S000632Y,80000632,2021-04-01 16:59:10.787732
rid_633,resident_name_633,F000633K,90000633,2021-04-01 16:59:10.789828
rid_634,resident_name_634,S000634U,80000634,2021-04-01 16:59:10.791886
rid_635,resident_name_635,S000635I,80000635,2021-04-01 16:59:10.793979
rid_636,resident_name_636,F000636C,80000636,2021-04-01 16:59:10.796091
rid_637,resident_name_637,F000637U,80000637,2021-04-01 16:59:10.798164
rid_638,resident_name_638,S000638B,80000638,2021-04-01 16:59:10.800222
rid_639,resident_name_639,F000639T,90000639,2021-04-01 16:59:10.802361
rid_640,resident_name_640,F000640G,80000640,2021-04-01 16:59:10.804422
rid_641,resident_name_641,F000641M,90000641,2021-04-01 16:59:10.806485
rid_642,resident_name_642,S000642U,90000642,2021-04-01 16:59:10.808582
rid_643,resident_name_643,S000643W,80000643,2021-04-01 16:59:10.810644
rid_644,resident_name_644,S000644D,90000644,2021-04-01 16:59:10.812694
rid_645,resident_name_645,F000645P,80000645,2021-04-01 16:59:10.814752
rid_646,resident_name_646,F000646H,90000646,2021-04-01 16:59:10.817029
rid_647,resident_name_647,S000647K,80000647,2021-04-01 16:59:10.819093
rid_648,resident_name_648,F000648V,90000648,2021-04-01 16:59:10.821323
rid_649,resident_name_649,S000649N,80000649,2021-04-01 16:59:10.823406
rid_650,resident_name_650,S000650F,90000650,2021-04-01 16:59:10.825464
rid_651,resident_name_651,F000651D,90000651,2021-04-01 16:59:10.827554
rid_652,resident_name_652,F000652D,80000652,2021-04-01 16:59:10.829608
rid_653,resident_name_653,S000653Z,80000653,2021-04-01 16:59:10.831673
rid_654,resident_name_654,F000654J,80000654,2021-04-01 16:59:10.833765
rid_655,resident_name_655,S000655R,80000655,2021-04-01 16:59:10.835823
rid_656,resident_name_656,F000656K,80000656,2021-04-01 16:59:10.837873
rid_657,resident_name_657,S000657V,80000657,2021-04-01 16:59:10.839993
rid_658,resident_name_658,S000658V,80000658,2021-04-01 16:59:10.842054
rid_659,resident_name_659,F000659F,80000659,2021-04-01 16:59:10.844108
rid_660,resident_name_660,F000660R,90000660,2021-04-01 16:59:10.846204
rid_661,resident_name_661,F000661Z,90000661,2021-04-01 16:59:10.848268
rid_662,resident_name_662,S000662M,80000662,2021-04-01 16:59:10.850391
rid_663,resident_name_663,F000663V,90000663,2021-04-01 16:59:10.852527
rid_664,resident_name_664,S000664B,90000664,2021-04-01 16:59:10.854590
rid_665,resident_name_665,F000665D,80000665,2021-04-01 16:59:10.856641
rid_666,resident_name_666,F000666B,90000666,2021-04-01 16:59:10.858769
rid_667,resident_name_667,F000667J,80000667,2021-04-01 16:59:10.860823
rid_668,resident_name_668,S000668J,90000668,2021-04-01 16:59:10.862917
rid_669,resident_name_669,F000669P,80000669,2021-04-01 16:59:10.865057
rid_670,resident_name_670,S000670P,90000670,2021-04-01 16:59:10.867115
rid_671,resident_name_671,S000671Q,90000671,2021-04-01 16:59:10.869176
rid_672,resident_name_672,F000672K,90000672,2021-04-01 16:59:10.871273
rid_673,resident_name_673,S000673B,80000673,2021-04-01 16:59:10.873342
rid_674,resident_name_674,F000674E,80000674,2021-04-01 16:59:10.875404
rid_675,resident_name_675,S000675A,80000675,2021-04-01 16:59:10.877563
rid_676,resident_name_676,F000676B,90000676,2021-04-01 16:59:10.879630
rid_677,resident_name_677,S000677C,80000677,2021-04-01 16:59:10.881691
rid_678,resident_name_678,F000678L,80000678,2021-04-01 16:59:10.883906
rid_679,resident_name_679,F000679R,90000679,2021-04-01 16:59:10.885967
rid_680,resident_name_680,S000680Q,80000680,2021-04-01 16:59:10.888138
rid_681,resident_name_681,F000681Q,80000681,2021-04-01 16:59:10.890327
rid_682,resident_name_682,S000682S,80000682,2021-04-01 16:59:10.892394
rid_683,resident_name_683,F000683L,90000683,2021-04-01 16:59:10.894453
rid_684,resident_name_684,F000684Y,90000684,2021-04-01 16:59:10.896658
rid_685,resident_name_685,S000685Y,80000685,2021-04-01 16:59:10.898738
rid_686,resident_name_686,S000686P,90000686,2021-04-01 16:59:10.900797
rid_687,resident_name_687,S000687J,90000687,2021-04-01 16:59:10.902987
rid_688,resident_name_688,S000688R,90000688,2021-04-01 16:59:10.905055
rid_689,resident_name_689,F000689E,80000689,2021-04-01 16:59:10.907113
rid_690,resident_name_690,S000690I,80000690,2021-04-01 16:59:10.909259
rid_691,resident_name_691,F000691E,80000691,2021-04-01 16:59:10.911315
rid_692,resident_name_692,F000692A,90000692,2021-04-01 16:59:10.913507
rid_693,resident_name_693,F000693C,80000693,2021-04-01 16:59:10.915595
rid_694,resident_name_694,S000694O,80000694,2021-04-01 16:59:10.917658
rid_695,resident_name_695,F000695Z,80000695,2021-04-01 16:59:10.919746
rid_696,resident_name_696,F000696I,80000696,2021-04-01 16:59:10.921953
rid_697,resident_name_697,F000697V,80000697,2021-04-01 16:59:10.924032
rid_698,resident_name_698,S000698N,90000698,2021-04-01 16:59:10.926124
rid_699,resident_name_699,S000699J,90000699,2021-04-01 16:59:10.928438
rid_700,resident_name_700,F000700H,90000700,2021-04-01 16:59:10.930575
rid_701,resident_name_701,F000701E,90000701,2021-04-01 16:59:10.932751
rid_702,resident_name_702,F000702C,90000702,2021-04-01 16:59:10.934845
rid_703,resident_name_703,F000703B,80000703,2021-04-01 16:59:10.936975
rid_704,resident_name_704,S000704Z,90000704,2021-04-01 16:59:10.939250
rid_705,resident_name_705,S000705I,80000705,2021-04-01 16:59:10.941343
rid_706,resident_name_706,F000706D,90000706,2021-04-01 16:59:10.943421
rid_707,resident_name_707,F000707K,90000707,2021-04-01 16:59:10.945627
rid_708,resident_name_708,S000708L,90000708,2021-04-01 16:59:10.947704
rid_709,resident_name_709,S000709G,80000709,2021-04-01 16:59:10.949773
rid_710,resident_name_710,S000710T,90000710,2021-04-01 16:59:10.951913
rid_711,resident_name_711,S000711W,90000711,2021-04-01 16:59:10.953992
rid_712,resident_name_712,F000712T,80000712,2021-04-01 16:59:10.956077
rid_713,resident_name_713,F000713S,80000713,2021-04-01 16:59:10.958435
rid_714,resident_name_714,F000714L,90000714,2021-04-01 16:59:10.960531
rid_715,resident_name_715,S000715U,80000715,2021-04-01 16:59:10.962615
rid_716,resident_name_716,F000716O,80000716,2021-04-01 16:59:10.964775
rid_717,resident_name_717,F000717O,80000717,2021-04-01 16:59:10.966859
rid_718,resident_name_718,F000718G,90000718,2021-04-01 16:59:10.968945
rid_719,resident_name_719,F000719Z,80000719,2021-04-01 16:59:10.971077
rid_720,resident_name_720,S000720T,90000720,2021-04-01 16:59:10.973151
rid_721,resident_name_721,F000721R,90000721,2021-04-01 16:59:10.975228
rid_722,resident_name_722,S000722H,80000722,2021-04-01 16:59:10.977433
rid_723,resident_name_723,S000723E,90000723,2021-04-01 16:59:10.979630
rid_724,resident_name_724,S000724O,80000724,2021-04-01 16:59:10.981838
rid_725,resident_name_725,F000725C,90000725,2021-04-01 16:59:10.983996
rid_726,resident_name_726,S000726P,80000726,2021-04-01 16:59:10.986103
rid_727,resident_name_727,F000727E,90000727,2021-04-01 16:59:10.988327
rid_728,resident_name_728,F000728H,80000728,2021-04-01 16:59:10.990438
rid_729,resident_name_729,F000729M,90000729,2021-04-01 16:59:10.992514
rid_730,resident_name_730,F000730K,80000730,2021-04-01 16:59:10.994776
rid_731,resident_name_731,F000731O,80000731,2021-04-01 16:59:10.996856
rid_732,resident_name_732,S000732R,80000732,2021-04-01 16:59:10.998959
rid_733,resident_name_733,F000733Q,90000733,2021-04-01 16:59:11.001067
rid_734,resident_name_734,F000734H,90000734,2021-04-01 16:59:11.003138
rid_735,resident_name_735,S000735U,80000735,2021-04-01 16:59:11.005199
rid_736,resident_name_736,S000736P,90000736,2021-04-01 16:59:11.007374
rid_737,resident_name_737,F000737T,90000737,2021-04-01 16:59:11.009462
rid_738,resident_name_738,F000738T,90000738,2021-04-01 16:59:11.011528
rid_739,resident_name_739,F000739N,80000739,2021-04-01 16:59:11.013649
rid_740,resident_name_740,F000740J,80000740,2021-04-01 16:59:11.015713
rid_741,resident_name_741,S000741P,80000741,2021-04-01 16:59:11.017781
rid_742,resident_name_742,F000742N,80000742,2021-04-01 16:59:11.019891
rid_743,resident_name_743,S000743V,80000743,2021-04-01 16:59:11.022215
rid_744,resident_name_744,F000744K,80000744,2021-04-01 16:59:11.024324
rid_745,resident_name_745,F000745F,90000745,2021-04-01 16:59:11.026487
rid_746,resident_name_746,F000746Q,90000746,2021-04-01 16:59:11.028694
rid_747,resident_name_747,S000747A,90000747,2021-04-01 16:59:11.030801
rid_748,resident_name_748,F000748O,90000748,2021-04-01 16:59:11.033034
rid_749,resident_name_749,F000749F,90000749,2021-04-01 16:59:11.035115
rid_750,resident_name_750,S000750O,80000750,2021-04-01 16:59:11.037266
rid_751,resident_name_751,F000751A,80000751,2021-04-01 16:59:11.039346
rid_752,resident_name_752,F000752M,80000752,2021-04-01 16:59:11.041428
