resident_id,resident_name,nric,phone_number,last_update_dt
rid_376,resident_name_376,S000376I,90000376,2021-04-13 23:22:25.669560
rid_377,resident_name_377,S000377S,80000377,2021-04-13 23:22:25.671768
rid_378,resident_name_378,S000378O,90000378,2021-04-13 23:22:25.674486
rid_379,resident_name_379,S000379F,80000379,2021-04-13 23:22:25.676748
rid_380,resident_name_380,F000380Y,80000380,2021-04-13 23:22:25.678906
rid_381,resident_name_381,S000381P,80000381,2021-04-13 23:22:25.681319
rid_382,resident_name_382,F000382H,90000382,2021-04-13 23:22:25.683891
rid_383,resident_name_383,F000383O,80000383,2021-04-13 23:22:25.686134
rid_384,resident_name_384,S000384F,90000384,2021-04-13 23:22:25.688312
rid_385,resident_name_385,F000385A,90000385,2021-04-13 23:22:25.691130
rid_386,resident_name_386,F000386V,90000386,2021-04-13 23:22:25.693379
rid_387,resident_name_387,F000387E,90000387,2021-04-13 23:22:25.695568
rid_388,resident_name_388,F000388W,90000388,2021-04-13 23:22:25.697773
rid_389,resident_name_389,F000389N,80000389,2021-04-13 23:22:25.700064
rid_390,resident_name_390,S000390L,80000390,2021-04-13 23:22:25.702309
rid_391,resident_name_391,S000391G,90000391,2021-04-13 23:22:25.704491
rid_392,resident_name_392,F000392G,80000392,2021-04-13 23:22:25.706645
rid_393,resident_name_393,S000393P,80000393,2021-04-13 23:22:25.708845
rid_394,resident_name_394,F000394O,80000394,2021-04-13 23:22:25.711024
rid_395,resident_name_395,S000395Q,90000395,2021-04-13 23:22:25.713614
rid_396,resident_name_396,F000396I,90000396,2021-04-13 23:22:25.716152
rid_397,resident_name_397,F000397O,80000397,2021-04-13 23:22:25.718344
rid_398,resident_name_398,S000398F,80000398,2021-04-13 23:22:25.720515
rid_399,resident_name_399,S000399I,90000399,2021-04-13 23:22:25.723218
rid_400,resident_name_400,S000400P,90000400,2021-04-13 23:22:25.725435
rid_401,resident_name_401,S000401G,90000401,2021-04-13 23:22:25.727673
rid_402,resident_name_402,F000402V,90000402,2021-04-13 23:22:25.729829
rid_403,resident_name_403,S000403R,90000403,2021-04-13 23:22:25.731988
rid_404,resident_name_404,S000404P,80000404,2021-04-13 23:22:25.734188
rid_405,resident_name_405,S000405W,80000405,2021-04-13 23:22:25.736340
rid_406,resident_name_406,F000406D,80000406,2021-04-13 23:22:25.739041
rid_407,resident_name_407,F000407E,90000407,2021-04-13 23:22:25.741246
rid_408,resident_name_408,S000408K,80000408,2021-04-13 23:22:25.744077
rid_409,resident_name_409,F000409T,90000409,2021-04-13 23:22:25.746461
rid_410,resident_name_410,F000410W,90000410,2021-04-13 23:22:25.748631
rid_411,resident_name_411,F000411I,80000411,2021-04-13 23:22:25.750837
rid_412,resident_name_412,F000412T,90000412,2021-04-13 23:22:25.752988
rid_413,resident_name_413,S000413C,90000413,2021-04-13 23:22:25.755133
rid_414,resident_name_414,F000414X,80000414,2021-04-13 23:22:25.757276
rid_415,resident_name_415,F000415I,90000415,2021-04-13 23:22:25.760090
rid_416,resident_name_416,S000416V,80000416,2021-04-13 23:22:25.762446
rid_417,resident_name_417,S000417E,90000417,2021-04-13 23:22:25.764563
rid_418,resident_name_418,S000418G,80000418,2021-04-13 23:22:25.766686
rid_419,resident_name_419,S000419I,90000419,2021-04-13 23:22:25.768817
rid_420,resident_name_420,F000420E,90000420,2021-04-13 23:22:25.770918
rid_421,resident_name_421,F000421P,80000421,2021-04-13 23:22:25.773017
rid_422,resident_name_422,S000422H,90000422,2021-04-13 23:22:25.775894
rid_423,resident_name_423,S000423P,80000423,2021-04-13 23:22:25.778365
rid_424,resident_name_424,F000424J,80000424,2021-04-13 23:22:25.780542
rid_425,resident_name_425,F000425A,90000425,2021-04-13 23:22:25.782699
rid_426,resident_name_426,F000426Y,90000426,2021-04-13 23:22:25.784869
rid_427,resident_name_427,S000427C,90000427,2021-04-13 23:22:25.787017
rid_428,resident_name_428,S000428L,90000428,2021-04-13 23:22:25.789115
rid_429,resident_name_429,S000429Z,80000429,2021-04-13 23:22:25.791237
rid_430,resident_name_430,F000430E,80000430,2021-04-13 23:22:25.793369
rid_431,resident_name_431,S000431Y,90000431,2021-04-13 23:22:25.795455
rid_432,resident_name_432,S000432C,80000432,2021-04-13 23:22:25.797529
rid_433,resident_name_433,S000433H,80000433,2021-04-13 23:22:25.799690
rid_434,resident_name_434,S000434U,90000434,2021-04-13 23:22:25.801919
rid_435,resident_name_435,F000435L,80000435,2021-04-13 23:22:25.804014
rid_436,resident_name_436,F000436Q,80000436,2021-04-13 23:22:25.806981
rid_437,resident_name_437,F000437V,80000437,2021-04-13 23:22:25.809176
rid_438,resident_name_438,S000438L,90000438,2021-04-13 23:22:25.811440
rid_439,resident_name_439,S000439R,90000439,2021-04-13 23:22:25.814254
rid_440,resident_name_440,S000440Q,90000440,2021-04-13 23:22:25.816498
rid_441,resident_name_441,F000441J,80000441,2021-04-13 23:22:25.818663
rid_442,resident_name_442,F000442E,90000442,2021-04-13 23:22:25.820935
rid_443,resident_name_443,S000443R,90000443,2021-04-13 23:22:25.823526
rid_444,resident_name_444,F000444O,90000444,2021-04-13 23:22:25.825756
rid_445,resident_name_445,F000445H,80000445,2021-04-13 23:22:25.827925
rid_446,resident_name_446,F000446F,80000446,2021-04-13 23:22:25.830655
rid_447,resident_name_447,F000447E,90000447,2021-04-13 23:22:25.832935
rid_448,resident_name_448,S000448D,80000448,2021-04-13 23:22:25.835133
rid_449,resident_name_449,F000449K,80000449,2021-04-13 23:22:25.837748
rid_450,resident_name_450,S000450T,90000450,2021-04-13 23:22:25.840071
rid_451,resident_name_451,F000451H,80000451,2021-04-13 23:22:25.842259
rid_452,resident_name_452,F000452J,90000452,2021-04-13 23:22:25.844422
rid_453,resident_name_453,F000453Q,80000453,2021-04-13 23:22:25.846999
rid_454,resident_name_454,F000454Z,80000454,2021-04-13 23:22:25.849205
rid_455,resident_name_455,S000455B,90000455,2021-04-13 23:22:25.851546
rid_456,resident_name_456,S000456F,90000456,2021-04-13 23:22:25.854283
rid_457,resident_name_457,S000457H,80000457,2021-04-13 23:22:25.856525
rid_458,resident_name_458,S000458M,80000458,2021-04-13 23:22:25.858682
rid_459,resident_name_459,S000459O,80000459,2021-04-13 23:22:25.861015
rid_460,resident_name_460,F000460I,90000460,2021-04-13 23:22:25.863481
rid_461,resident_name_461,F000461H,90000461,2021-04-13 23:22:25.865662
rid_462,resident_name_462,S000462I,90000462,2021-04-13 23:22:25.868238
rid_463,resident_name_463,F000463B,90000463,2021-04-13 23:22:25.870469
rid_464,resident_name_464,S000464S,90000464,2021-04-13 23:22:25.872632
rid_465,resident_name_465,F000465U,90000465,2021-04-13 23:22:25.874969
rid_466,resident_name_466,S000466Y,80000466,2021-04-13 23:22:25.877476
rid_467,resident_name_467,F000467X,80000467,2021-04-13 23:22:25.879664
rid_468,resident_name_468,F000468M,90000468,2021-04-13 23:22:25.881815
rid_469,resident_name_469,S000469F,90000469,2021-04-13 23:22:25.884582
rid_470,resident_name_470,F000470C,80000470,2021-04-13 23:22:25.886829
rid_471,resident_name_471,S000471S,90000471,2021-04-13 23:22:25.888994
rid_472,resident_name_472,F000472B,90000472,2021-04-13 23:22:25.891400
rid_473,resident_name_473,S000473I,80000473,2021-04-13 23:22:25.894001
rid_474,resident_name_474,F000474H,90000474,2021-04-13 23:22:25.896180
rid_475,resident_name_475,S000475M,90000475,2021-04-13 23:22:25.898323
rid_476,resident_name_476,S000476C,90000476,2021-04-13 23:22:25.900549
rid_477,resident_name_477,F000477E,80000477,2021-04-13 23:22:25.902699
rid_478,resident_name_478,F000478K,90000478,2021-04-13 23:22:25.904829
rid_479,resident_name_479,S000479V,90000479,2021-04-13 23:22:25.906954
rid_480,resident_name_480,S000480L,90000480,2021-04-13 23:22:25.909102
rid_481,resident_name_481,S000481I,90000481,2021-04-13 23:22:25.911244
rid_482,resident_name_482,F000482K,80000482,2021-04-13 23:22:25.913674
rid_483,resident_name_483,S000483D,90000483,2021-04-13 23:22:25.917329
rid_484,resident_name_484,F000484L,90000484,2021-04-13 23:22:25.920858
rid_485,resident_name_485,F000485N,80000485,2021-04-13 23:22:25.923064
rid_486,resident_name_486,F000486B,80000486,2021-04-13 23:22:25.925215
rid_487,resident_name_487,F000487L,80000487,2021-04-13 23:22:25.927709
rid_488,resident_name_488,S000488R,80000488,2021-04-13 23:22:25.930178
rid_489,resident_name_489,F000489V,80000489,2021-04-13 23:22:25.932366
rid_490,resident_name_490,F000490Y,90000490,2021-04-13 23:22:25.934587
rid_491,resident_name_491,S000491K,80000491,2021-04-13 23:22:25.937025
rid_492,resident_name_492,F000492L,80000492,2021-04-13 23:22:25.939619
rid_493,resident_name_493,S000493Q,90000493,2021-04-13 23:22:25.942023
rid_494,resident_name_494,F000494R,90000494,2021-04-13 23:22:25.944242
rid_495,resident_name_495,S000495V,90000495,2021-04-13 23:22:25.946829
rid_496,resident_name_496,S000496L,90000496,2021-04-13 23:22:25.949054
rid_497,resident_name_497,S000497I,80000497,2021-04-13 23:22:25.951215
rid_498,resident_name_498,F000498P,90000498,2021-04-13 23:22:25.953855
rid_499,resident_name_499,S000499N,80000499,2021-04-13 23:22:25.956153
rid_500,resident_name_500,F000500F,90000500,2021-04-13 23:22:25.958387
rid_501,resident_name_501,F000501Z,80000501,2021-04-13 23:22:25.960535
rid_502,resident_name_502,S000502N,80000502,2021-04-13 23:22:25.963119
rid_503,resident_name_503,F000503K,80000503,2021-04-13 23:22:25.965307
rid_504,resident_name_504,S000504Z,90000504,2021-04-13 23:22:25.967454
rid_505,resident_name_505,S000505F,80000505,2021-04-13 23:22:25.970040
rid_506,resident_name_506,S000506C,90000506,2021-04-13 23:22:25.972372
rid_507,resident_name_507,S000507F,90000507,2021-04-13 23:22:25.974565
rid_508,resident_name_508,S000508J,90000508,2021-04-13 23:22:25.976831
rid_509,resident_name_509,S000509O,90000509,2021-04-13 23:22:25.979392
rid_510,resident_name_510,S000510A,80000510,2021-04-13 23:22:25.981624
rid_511,resident_name_511,F000511E,90000511,2021-04-13 23:22:25.983848
rid_512,resident_name_512,S000512W,80000512,2021-04-13 23:22:25.986317
rid_513,resident_name_513,F000513O,80000513,2021-04-13 23:22:25.988586
rid_514,resident_name_514,F000514A,80000514,2021-04-13 23:22:25.990827
rid_515,resident_name_515,S000515Q,80000515,2021-04-13 23:22:25.992979
rid_516,resident_name_516,S000516S,90000516,2021-04-13 23:22:25.995127
rid_517,resident_name_517,S000517Q,80000517,2021-04-13 23:22:25.997283
rid_518,resident_name_518,S000518O,80000518,2021-04-13 23:22:26.000081
rid_519,resident_name_519,S000519R,80000519,2021-04-13 23:22:26.002341
rid_520,resident_name_520,F000520Q,80000520,2021-04-13 23:22:26.004442
rid_521,resident_name_521,S000521T,90000521,2021-04-13 23:22:26.006514
rid_522,resident_name_522,F000522L,80000522,2021-04-13 23:22:26.008667
rid_523,resident_name_523,F000523H,90000523,2021-04-13 23:22:26.010782
rid_524,resident_name_524,F000524S,90000524,2021-04-13 23:22:26.012851
rid_525,resident_name_525,F000525S,80000525,2021-04-13 23:22:26.014996
rid_526,resident_name_526,F000526Y,90000526,2021-04-13 23:22:26.017063
rid_527,resident_name_527,S000527J,90000527,2021-04-13 23:22:26.019143
rid_528,resident_name_528,S000528X,90000528,2021-04-13 23:22:26.021278
rid_529,resident_name_529,S000529B,90000529,2021-04-13 23:22:26.024056
rid_530,resident_name_530,F000530K,90000530,2021-04-13 23:22:26.026289
rid_531,resident_name_531,S000531C,90000531,2021-04-13 23:22:26.028420
rid_532,resident_name_532,F000532S,80000532,2021-04-13 23:22:26.030492
rid_533,resident_name_533,F000533B,80000533,2021-04-13 23:22:26.032571
rid_534,resident_name_534,S000534K,80000534,2021-04-13 23:22:26.034724
rid_535,resident_name_535,F000535K,80000535,2021-04-13 23:22:26.036790
rid_536,resident_name_536,S000536W,80000536,2021-04-13 23:22:26.038854
rid_537,resident_name_537,S000537I,80000537,2021-04-13 23:22:26.040964
rid_538,resident_name_538,F000538P,90000538,2021-04-13 23:22:26.043035
rid_539,resident_name_539,S000539O,80000539,2021-04-13 23:22:26.045098
rid_540,resident_name_540,F000540O,80000540,2021-04-13 23:22:26.047826
rid_541,resident_name_541,F000541Z,80000541,2021-04-13 23:22:26.050066
rid_542,resident_name_542,S000542T,90000542,2021-04-13 23:22:26.052199
rid_543,resident_name_543,S000543U,80000543,2021-04-13 23:22:26.054272
rid_544,resident_name_544,F000544Q,80000544,2021-04-13 23:22:26.057018
rid_545,resident_name_545,F000545K,90000545,2021-04-13 23:22:26.059237
rid_546,resident_name_546,S000546B,90000546,2021-04-13 23:22:26.061972
rid_547,resident_name_547,F000547Y,80000547,2021-04-13 23:22:26.064201
rid_548,resident_name_548,F000548V,80000548,2021-04-13 23:22:26.066346
rid_549,resident_name_549,F000549G,80000549,2021-04-13 23:22:26.068484
rid_550,resident_name_550,S000550N,90000550,2021-04-13 23:22:26.071021
rid_551,resident_name_551,S000551O,90000551,2021-04-13 23:22:26.073257
rid_552,resident_name_552,F000552A,80000552,2021-04-13 23:22:26.075420
rid_553,resident_name_553,F000553Y,80000553,2021-04-13 23:22:26.077563
rid_554,resident_name_554,F000554H,80000554,2021-04-13 23:22:26.079714
rid_555,resident_name_555,F000555Y,90000555,2021-04-13 23:22:26.081852
rid_556,resident_name_556,S000556G,90000556,2021-04-13 23:22:26.084003
rid_557,resident_name_557,F000557Q,90000557,2021-04-13 23:22:26.086561
rid_558,resident_name_558,F000558G,90000558,2021-04-13 23:22:26.088815
rid_559,resident_name_559,F000559A,80000559,2021-04-13 23:22:26.090988
rid_560,resident_name_560,S000560W,80000560,2021-04-13 23:22:26.093142
rid_561,resident_name_561,F000561V,90000561,2021-04-13 23:22:26.095280
rid_562,resident_name_562,S000562U,80000562,2021-04-13 23:22:26.097423
rid_563,resident_name_563,F000563A,90000563,2021-04-13 23:22:26.099537
rid_564,resident_name_564,S000564R,80000564,2021-04-13 23:22:26.102271
rid_565,resident_name_565,S000565B,80000565,2021-04-13 23:22:26.104472
rid_566,resident_name_566,S000566W,80000566,2021-04-13 23:22:26.106563
rid_567,resident_name_567,F000567W,80000567,2021-04-13 23:22:26.108897
rid_568,resident_name_568,S000568K,90000568,2021-04-13 23:22:26.111743
rid_569,resident_name_569,F000569X,80000569,2021-04-13 23:22:26.113938
rid_570,resident_name_570,S000570D,90000570,2021-04-13 23:22:26.116030
rid_571,resident_name_571,S000571W,90000571,2021-04-13 23:22:26.118709
rid_572,resident_name_572,S000572X,80000572,2021-04-13 23:22:26.120940
rid_573,resident_name_573,S000573E,90000573,2021-04-13 23:22:26.123092
rid_574,resident_name_574,S000574R,80000574,2021-04-13 23:22:26.125707
rid_575,resident_name_575,F000575D,80000575,2021-04-13 23:22:26.127984
rid_576,resident_name_576,F000576A,90000576,2021-04-13 23:22:26.130133
rid_577,resident_name_577,S000577Z,90000577,2021-04-13 23:22:26.132769
rid_578,resident_name_578,F000578K,90000578,2021-04-13 23:22:26.134995
rid_579,resident_name_579,F000579B,80000579,2021-04-13 23:22:26.137127
rid_580,resident_name_580,F000580M,80000580,2021-04-13 23:22:26.139606
rid_581,resident_name_581,S000581E,90000581,2021-04-13 23:22:26.141864
rid_582,resident_name_582,S000582S,90000582,2021-04-13 23:22:26.144010
rid_583,resident_name_583,F000583F,90000583,2021-04-13 23:22:26.146143
rid_584,resident_name_584,F000584C,80000584,2021-04-13 23:22:26.148280
rid_585,resident_name_585,F000585X,80000585,2021-04-13 23:22:26.150403
rid_586,resident_name_586,S000586O,90000586,2021-04-13 23:22:26.152535
rid_587,resident_name_587,S000587C,80000587,2021-04-13 23:22:26.154739
rid_588,resident_name_588,S000588M,80000588,2021-04-13 23:22:26.157252
rid_589,resident_name_589,F000589F,90000589,2021-04-13 23:22:26.159432
rid_590,resident_name_590,F000590O,80000590,2021-04-13 23:22:26.161572
rid_591,resident_name_591,S000591K,90000591,2021-04-13 23:22:26.163705
rid_592,resident_name_592,S000592V,80000592,2021-04-13 23:22:26.165841
rid_593,resident_name_593,S000593M,90000593,2021-04-13 23:22:26.167964
rid_594,resident_name_594,F000594N,80000594,2021-04-13 23:22:26.170031
rid_595,resident_name_595,S000595Q,90000595,2021-04-13 23:22:26.172796
rid_596,resident_name_596,S000596Q,90000596,2021-04-13 23:22:26.175026
rid_597,resident_name_597,F000597G,90000597,2021-04-13 23:22:26.177110
rid_598,resident_name_598,S000598N,90000598,2021-04-13 23:22:26.179175
rid_599,resident_name_599,S000599Y,80000599,2021-04-13 23:22:26.181274
rid_600,resident_name_600,F000600X,80000600,2021-04-13 23:22:26.183404
rid_601,resident_name_601,S000601Z,90000601,2021-04-13 23:22:26.185482
rid_602,resident_name_602,S000602O,80000602,2021-04-13 23:22:26.187581
rid_603,resident_name_603,S000603V,90000603,2021-04-13 23:22:26.189743
rid_604,resident_name_604,S000604I,80000604,2021-04-13 23:22:26.191874
rid_605,resident_name_605,S000605S,80000605,2021-04-13 23:22:26.194639
rid_606,resident_name_606,F000606O,80000606,2021-04-13 23:22:26.196800
rid_607,resident_name_607,F000607F,80000607,2021-04-13 23:22:26.198885
rid_608,resident_name_608,S000608Y,80000608,2021-04-13 23:22:26.201105
rid_609,resident_name_609,S000609O,80000609,2021-04-13 23:22:26.203191
rid_610,resident_name_610,F000610R,90000610,2021-04-13 23:22:26.205356
rid_611,resident_name_611,F000611L,90000611,2021-04-13 23:22:26.207445
rid_612,resident_name_612,F000612F,80000612,2021-04-13 23:22:26.209659
rid_613,resident_name_613,F000613J,90000613,2021-04-13 23:22:26.211736
rid_614,resident_name_614,F000614B,80000614,2021-04-13 23:22:26.213807
rid_615,resident_name_615,F000615Y,90000615,2021-04-13 23:22:26.215881
rid_616,resident_name_616,S000616W,90000616,2021-04-13 23:22:26.218033
rid_617,resident_name_617,S000617I,90000617,2021-04-13 23:22:26.220098
rid_618,resident_name_618,F000618H,90000618,2021-04-13 23:22:26.222158
rid_619,resident_name_619,F000619H,90000619,2021-04-13 23:22:26.224231
rid_620,resident_name_620,S000620S,90000620,2021-04-13 23:22:26.226367
rid_621,resident_name_621,S000621R,90000621,2021-04-13 23:22:26.228442
rid_622,resident_name_622,F000622C,80000622,2021-04-13 23:22:26.230542
rid_623,resident_name_623,S000623Z,80000623,2021-04-13 23:22:26.232675
rid_624,resident_name_624,F000624N,80000624,2021-04-13 23:22:26.234756
rid_625,resident_name_625,F000625T,90000625,2021-04-13 23:22:26.236832
rid_626,resident_name_626,F000626K,80000626,2021-04-13 23:22:26.238905
rid_627,resident_name_627,F000627K,90000627,2021-04-13 23:22:26.241012
rid_628,resident_name_628,S000628P,90000628,2021-04-13 23:22:26.243092
rid_629,resident_name_629,S000629B,90000629,2021-04-13 23:22:26.245167
rid_630,resident_name_630,S000630J,90000630,2021-04-13 23:22:26.247233
rid_631,resident_name_631,S000631Y,80000631,2021-04-13 23:22:26.249300
rid_632,resident_name_632,F000632W,80000632,2021-04-13 23:22:26.251438
rid_633,resident_name_633,S000633O,90000633,2021-04-13 23:22:26.253513
rid_634,resident_name_634,F000634S,90000634,2021-04-13 23:22:26.255588
rid_635,resident_name_635,F000635Y,80000635,2021-04-13 23:22:26.257691
rid_636,resident_name_636,S000636F,80000636,2021-04-13 23:22:26.259792
rid_637,resident_name_637,S000637Y,80000637,2021-04-13 23:22:26.261891
rid_638,resident_name_638,S000638C,80000638,2021-04-13 23:22:26.263959
rid_639,resident_name_639,S000639M,90000639,2021-04-13 23:22:26.266320
rid_640,resident_name_640,F000640S,80000640,2021-04-13 23:22:26.268547
rid_641,resident_name_641,S000641M,90000641,2021-04-13 23:22:26.270934
rid_642,resident_name_642,S000642R,80000642,2021-04-13 23:22:26.273021
rid_643,resident_name_643,S000643C,90000643,2021-04-13 23:22:26.275446
rid_644,resident_name_644,F000644G,80000644,2021-04-13 23:22:26.277542
rid_645,resident_name_645,S000645R,90000645,2021-04-13 23:22:26.279628
rid_646,resident_name_646,F000646E,90000646,2021-04-13 23:22:26.281701
rid_647,resident_name_647,F000647I,90000647,2021-04-13 23:22:26.284039
rid_648,resident_name_648,F000648E,90000648,2021-04-13 23:22:26.286361
rid_649,resident_name_649,S000649Y,90000649,2021-04-13 23:22:26.289517
rid_650,resident_name_650,F000650V,80000650,2021-04-13 23:22:26.292748
rid_651,resident_name_651,F000651T,90000651,2021-04-13 23:22:26.295549
rid_652,resident_name_652,S000652L,90000652,2021-04-13 23:22:26.297918
rid_653,resident_name_653,F000653D,90000653,2021-04-13 23:22:26.300794
rid_654,resident_name_654,F000654B,90000654,2021-04-13 23:22:26.303467
rid_655,resident_name_655,F000655O,80000655,2021-04-13 23:22:26.305905
rid_656,resident_name_656,S000656D,90000656,2021-04-13 23:22:26.308548
rid_657,resident_name_657,S000657A,90000657,2021-04-13 23:22:26.311016
rid_658,resident_name_658,S000658N,80000658,2021-04-13 23:22:26.313944
rid_659,resident_name_659,S000659B,90000659,2021-04-13 23:22:26.316586
rid_660,resident_name_660,F000660F,90000660,2021-04-13 23:22:26.319492
rid_661,resident_name_661,S000661S,80000661,2021-04-13 23:22:26.322198
rid_662,resident_name_662,F000662G,80000662,2021-04-13 23:22:26.325144
rid_663,resident_name_663,F000663P,80000663,2021-04-13 23:22:26.327602
rid_664,resident_name_664,F000664X,80000664,2021-04-13 23:22:26.330336
rid_665,resident_name_665,F000665J,80000665,2021-04-13 23:22:26.333005
rid_666,resident_name_666,F000666V,80000666,2021-04-13 23:22:26.335526
rid_667,resident_name_667,F000667V,90000667,2021-04-13 23:22:26.338736
rid_668,resident_name_668,F000668Z,90000668,2021-04-13 23:22:26.341621
rid_669,resident_name_669,F000669H,80000669,2021-04-13 23:22:26.344576
rid_670,resident_name_670,F000670X,90000670,2021-04-13 23:22:26.347239
rid_671,resident_name_671,S000671Z,80000671,2021-04-13 23:22:26.349599
rid_672,resident_name_672,S000672U,90000672,2021-04-13 23:22:26.352084
rid_673,resident_name_673,F000673V,90000673,2021-04-13 23:22:26.354484
rid_674,resident_name_674,F000674Q,90000674,2021-04-13 23:22:26.357076
rid_675,resident_name_675,F000675P,90000675,2021-04-13 23:22:26.359687
rid_676,resident_name_676,S000676V,90000676,2021-04-13 23:22:26.362026
rid_677,resident_name_677,S000677A,80000677,2021-04-13 23:22:26.364539
rid_678,resident_name_678,S000678R,80000678,2021-04-13 23:22:26.367151
rid_679,resident_name_679,S000679M,80000679,2021-04-13 23:22:26.369421
rid_680,resident_name_680,F000680V,80000680,2021-04-13 23:22:26.371665
rid_681,resident_name_681,S000681J,90000681,2021-04-13 23:22:26.374091
rid_682,resident_name_682,F000682S,80000682,2021-04-13 23:22:26.376372
rid_683,resident_name_683,F000683L,90000683,2021-04-13 23:22:26.378608
rid_684,resident_name_684,S000684X,90000684,2021-04-13 23:22:26.380881
rid_685,resident_name_685,F000685K,90000685,2021-04-13 23:22:26.383238
rid_686,resident_name_686,S000686W,90000686,2021-04-13 23:22:26.385482
rid_687,resident_name_687,F000687Y,80000687,2021-04-13 23:22:26.387843
rid_688,resident_name_688,S000688T,80000688,2021-04-13 23:22:26.390875
rid_689,resident_name_689,F000689O,90000689,2021-04-13 23:22:26.393615
rid_690,resident_name_690,S000690V,80000690,2021-04-13 23:22:26.396752
rid_691,resident_name_691,F000691B,80000691,2021-04-13 23:22:26.399187
rid_692,resident_name_692,S000692L,80000692,2021-04-13 23:22:26.401524
rid_693,resident_name_693,S000693G,80000693,2021-04-13 23:22:26.403933
rid_694,resident_name_694,S000694D,80000694,2021-04-13 23:22:26.406260
rid_695,resident_name_695,S000695H,80000695,2021-04-13 23:22:26.408677
rid_696,resident_name_696,F000696B,90000696,2021-04-13 23:22:26.411630
rid_697,resident_name_697,F000697B,90000697,2021-04-13 23:22:26.414127
rid_698,resident_name_698,F000698I,80000698,2021-04-13 23:22:26.416954
rid_699,resident_name_699,F000699C,90000699,2021-04-13 23:22:26.420102
rid_700,resident_name_700,S000700K,80000700,2021-04-13 23:22:26.422476
rid_701,resident_name_701,S000701W,80000701,2021-04-13 23:22:26.424749
rid_702,resident_name_702,S000702S,90000702,2021-04-13 23:22:26.427831
rid_703,resident_name_703,S000703A,90000703,2021-04-13 23:22:26.430523
rid_704,resident_name_704,S000704B,90000704,2021-04-13 23:22:26.433078
rid_705,resident_name_705,S000705U,80000705,2021-04-13 23:22:26.435446
rid_706,resident_name_706,S000706P,90000706,2021-04-13 23:22:26.437748
rid_707,resident_name_707,S000707R,80000707,2021-04-13 23:22:26.440022
rid_708,resident_name_708,S000708V,90000708,2021-04-13 23:22:26.442278
rid_709,resident_name_709,S000709V,90000709,2021-04-13 23:22:26.444938
rid_710,resident_name_710,S000710F,80000710,2021-04-13 23:22:26.447427
rid_711,resident_name_711,S000711E,90000711,2021-04-13 23:22:26.450444
rid_712,resident_name_712,F000712K,90000712,2021-04-13 23:22:26.452901
rid_713,resident_name_713,S000713M,80000713,2021-04-13 23:22:26.456872
rid_714,resident_name_714,S000714E,90000714,2021-04-13 23:22:26.460556
rid_715,resident_name_715,F000715Q,90000715,2021-04-13 23:22:26.463346
rid_716,resident_name_716,S000716D,80000716,2021-04-13 23:22:26.466123
rid_717,resident_name_717,S000717Q,90000717,2021-04-13 23:22:26.468901
rid_718,resident_name_718,S000718E,80000718,2021-04-13 23:22:26.471721
rid_719,resident_name_719,F000719X,80000719,2021-04-13 23:22:26.475285
rid_720,resident_name_720,F000720A,90000720,2021-04-13 23:22:26.477995
rid_721,resident_name_721,S000721W,80000721,2021-04-13 23:22:26.480480
rid_722,resident_name_722,S000722B,90000722,2021-04-13 23:22:26.483127
rid_723,resident_name_723,F000723P,90000723,2021-04-13 23:22:26.485537
rid_724,resident_name_724,F000724W,80000724,2021-04-13 23:22:26.488139
rid_725,resident_name_725,S000725X,90000725,2021-04-13 23:22:26.491221
rid_726,resident_name_726,F000726Z,90000726,2021-04-13 23:22:26.493512
rid_727,resident_name_727,S000727T,90000727,2021-04-13 23:22:26.495762
rid_728,resident_name_728,F000728D,90000728,2021-04-13 23:22:26.498645
rid_729,resident_name_729,S000729B,90000729,2021-04-13 23:22:26.500940
rid_730,resident_name_730,S000730E,80000730,2021-04-13 23:22:26.503251
rid_731,resident_name_731,F000731G,90000731,2021-04-13 23:22:26.506669
rid_732,resident_name_732,S000732Y,90000732,2021-04-13 23:22:26.510138
rid_733,resident_name_733,F000733F,90000733,2021-04-13 23:22:26.512703
rid_734,resident_name_734,S000734J,90000734,2021-04-13 23:22:26.515066
rid_735,resident_name_735,F000735C,80000735,2021-04-13 23:22:26.517415
rid_736,resident_name_736,S000736F,90000736,2021-04-13 23:22:26.520202
rid_737,resident_name_737,F000737L,80000737,2021-04-13 23:22:26.522746
rid_738,resident_name_738,S000738N,80000738,2021-04-13 23:22:26.525318
rid_739,resident_name_739,S000739C,90000739,2021-04-13 23:22:26.528041
rid_740,resident_name_740,S000740W,80000740,2021-04-13 23:22:26.530479
rid_741,resident_name_741,S000741H,90000741,2021-04-13 23:22:26.532937
rid_742,resident_name_742,S000742E,90000742,2021-04-13 23:22:26.535221
rid_743,resident_name_743,S000743K,90000743,2021-04-13 23:22:26.537654
rid_744,resident_name_744,S000744F,80000744,2021-04-13 23:22:26.540249
rid_745,resident_name_745,S000745A,80000745,2021-04-13 23:22:26.542859
rid_746,resident_name_746,F000746M,80000746,2021-04-13 23:22:26.545086
rid_747,resident_name_747,S000747U,90000747,2021-04-13 23:22:26.547325
rid_748,resident_name_748,S000748J,80000748,2021-04-13 23:22:26.549572
rid_749,resident_name_749,F000749U,90000749,2021-04-13 23:22:26.551833
rid_750,resident_name_750,S000750P,80000750,2021-04-13 23:22:26.554096
rid_751,resident_name_751,F000751J,80000751,2021-04-13 23:22:26.556685
